date,confirmed,deaths,recovered,region
2020-09-19,40517,2762,27717,Санкт-Петербург
2020-09-20,40731,2777,27825,Санкт-Петербург
2020-09-21,40940,2777,27930,Санкт-Петербург
2020-09-22,41151,2802,28036,Санкт-Петербург
2020-09-23,41359,2817,28141,Санкт-Петербург
2020-09-24,41574,2839,28251,Санкт-Петербург
2020-09-25,41798,2858,28461,Санкт-Петербург
2020-09-26,42030,2885,28577,Санкт-Петербург
2020-09-27,42257,2894,28691,Санкт-Петербург
2020-09-28,42494,2894,28810,Санкт-Петербург
2020-09-29,42745,2924,28936,Санкт-Петербург
2020-09-30,43021,2950,29074,Санкт-Петербург
2020-10-01,43306,2972,29217,Санкт-Петербург
2020-10-02,43608,3004,29368,Санкт-Петербург
2020-10-03,43966,3034,29547,Санкт-Петербург
2020-10-04,44358,3059,29743,Санкт-Петербург
2020-10-05,44765,3073,29947,Санкт-Петербург
2020-10-06,45176,3107,30153,Санкт-Петербург
2020-10-07,45632,3137,30381,Санкт-Петербург
2020-10-08,46093,3162,30612,Санкт-Петербург
2020-10-09,46562,3184,30847,Санкт-Петербург
2020-10-10,47063,3220,31098,Санкт-Петербург
2020-10-11,47591,3241,31362,Санкт-Петербург
2020-10-12,48129,3241,31631,Санкт-Петербург
2020-10-13,48686,3275,31909,Санкт-Петербург
2020-10-14,49288,3305,32209,Санкт-Петербург
2020-10-15,49926,3351,32528,Санкт-Петербург
2020-10-16,50573,3376,32850,Санкт-Петербург
2020-10-17,51232,3407,33180,Санкт-Петербург
2020-10-18,51906,3422,33517,Санкт-Петербург
2020-10-19,52592,3422,33857,Санкт-Петербург
2020-10-20,53287,3460,34205,Санкт-Петербург
2020-10-21,53971,3509,34548,Санкт-Петербург
2020-10-22,54668,3533,34897,Санкт-Петербург
2020-10-23,55378,3565,35252,Санкт-Петербург
2020-10-24,56091,3602,35653,Санкт-Петербург
2020-10-25,56800,3627,36040,Санкт-Петербург
2020-10-26,57515,3627,36430,Санкт-Петербург
2020-10-27,58236,3674,36833,Санкт-Петербург
2020-10-28,58963,3731,37248,Санкт-Петербург
2020-10-29,59721,3765,37672,Санкт-Петербург
2020-10-30,60522,3801,38089,Санкт-Петербург
2020-10-31,61376,3843,38530,Санкт-Петербург
2020-11-01,62272,3872,38987,Санкт-Петербург
2020-11-02,63195,3873,39436,Санкт-Петербург
2020-11-03,64139,3932,39920,Санкт-Петербург
2020-11-04,65170,3998,40447,Санкт-Петербург
2020-11-05,66263,4024,40970,Санкт-Петербург
2020-11-06,67434,4078,41533,Санкт-Петербург
2020-11-07,68692,4131,42184,Санкт-Петербург
2020-11-08,70023,4162,42789,Санкт-Петербург
2020-11-09,71426,4181,43501,Санкт-Петербург
2020-11-10,72911,4243,44252,Санкт-Петербург
2020-11-11,74485,4317,45032,Санкт-Петербург
2020-11-12,76152,4385,45871,Санкт-Петербург
2020-03-22,9,0,0,Свердловская область
2020-03-23,9,0,0,Свердловская область
2020-03-24,13,0,0,Свердловская область
2020-03-25,13,0,0,Свердловская область
2020-03-26,20,0,0,Свердловская область
2020-03-27,20,0,0,Свердловская область
2020-03-28,24,0,0,Свердловская область
2020-03-29,24,0,1,Свердловская область
2020-03-30,24,0,1,Свердловская область
2020-03-31,33,0,1,Свердловская область
2020-04-01,33,0,1,Свердловская область
2020-04-02,38,0,8,Свердловская область
2020-04-03,39,0,8,Свердловская область
2020-04-04,40,0,13,Свердловская область
2020-04-05,40,0,13,Свердловская область
2020-04-06,44,0,13,Свердловская область
2020-04-07,51,0,22,Свердловская область
2020-04-08,56,0,25,Свердловская область
2020-04-09,59,0,25,Свердловская область
2020-04-10,61,0,25,Свердловская область
2020-04-11,74,0,32,Свердловская область
2020-04-12,78,0,35,Свердловская область
2020-04-13,85,0,35,Свердловская область
2020-04-14,93,0,37,Свердловская область
2020-04-15,105,0,37,Свердловская область
2020-04-16,111,0,44,Свердловская область
2020-04-17,115,0,47,Свердловская область
2020-04-18,126,1,49,Свердловская область
2020-04-19,141,1,49,Свердловская область
2020-04-20,149,1,52,Свердловская область
2020-04-21,233,1,55,Свердловская область
2020-04-22,243,1,60,Свердловская область
2020-04-23,271,1,65,Свердловская область
2020-04-24,304,1,71,Свердловская область
2020-04-25,337,1,82,Свердловская область
2020-04-26,395,1,87,Свердловская область
2020-04-27,454,1,88,Свердловская область
2020-04-28,539,1,88,Свердловская область
2020-04-29,629,1,96,Свердловская область
2020-04-30,703,1,102,Свердловская область
2020-05-01,935,1,102,Свердловская область
2020-05-02,1016,1,120,Свердловская область
2020-05-03,1091,1,126,Свердловская область
2020-05-04,1144,1,127,Свердловская область
2020-05-05,1277,1,156,Свердловская область
2020-05-06,1353,3,193,Свердловская область
2020-05-07,1429,3,212,Свердловская область
2020-05-08,1584,3,237,Свердловская область
2020-05-09,1705,3,269,Свердловская область
2020-05-10,1844,3,270,Свердловская область
2020-05-11,1952,3,283,Свердловская область
2020-05-12,2163,3,382,Свердловская область
2020-05-13,2298,3,427,Свердловская область
2020-05-14,2362,4,501,Свердловская область
2020-05-15,2466,5,546,Свердловская область
2020-05-16,2571,6,601,Свердловская область
2020-05-17,2731,6,610,Свердловская область
2020-05-18,2861,6,630,Свердловская область
2020-05-19,2999,7,817,Свердловская область
2020-05-20,3134,8,890,Свердловская область
2020-05-21,3308,10,976,Свердловская область
2020-05-22,3443,12,1063,Свердловская область
2020-05-23,3614,14,1207,Свердловская область
2020-05-24,3704,16,1226,Свердловская область
2020-05-25,3983,18,1270,Свердловская область
2020-05-26,4190,20,1499,Свердловская область
2020-05-27,4425,21,1700,Свердловская область
2020-05-28,4693,23,1827,Свердловская область
2020-05-29,4923,25,1997,Свердловская область
2020-05-30,5184,26,2142,Свердловская область
2020-05-31,5449,27,2173,Свердловская область
2020-06-01,5732,29,2337,Свердловская область
2020-06-02,6024,31,2510,Свердловская область
2020-06-03,6381,33,2680,Свердловская область
2020-06-04,6679,35,2827,Свердловская область
2020-06-05,6930,37,2997,Свердловская область
2020-06-06,7179,39,3166,Свердловская область
2020-06-07,7419,41,3239,Свердловская область
2020-06-08,7668,43,3273,Свердловская область
2020-06-09,7910,46,3495,Свердловская область
2020-06-10,8194,48,3642,Свердловская область
2020-06-11,8506,48,3790,Свердловская область
2020-06-12,8826,48,3912,Свердловская область
2020-06-13,9071,50,4021,Свердловская область
2020-06-14,9325,50,4144,Свердловская область
2020-06-15,9558,50,4235,Свердловская область
2020-06-16,9789,54,4469,Свердловская область
2020-06-17,10016,57,4657,Свердловская область
2020-06-18,10247,60,4853,Свердловская область
2020-06-19,10501,64,5060,Свердловская область
2020-06-20,10725,69,5359,Свердловская область
2020-06-21,10932,70,5496,Свердловская область
2020-06-22,11129,71,5566,Свердловская область
2020-06-23,11311,75,5972,Свердловская область
2020-06-24,11492,79,6250,Свердловская область
2020-06-25,11684,82,6496,Свердловская область
2020-06-26,11877,85,6786,Свердловская область
2020-06-27,12093,90,7009,Свердловская область
2020-06-28,12302,91,7219,Свердловская область
2020-06-29,12516,93,7309,Свердловская область
2020-06-30,12792,95,7459,Свердловская область
2020-07-01,13048,101,7614,Свердловская область
2020-07-02,13272,107,7737,Свердловская область
